id,district_id,name,sort_no,discriminator_type
"28261","815","Phường 1","28261","ward"
"28264","815","Phường 2","28264","ward"
"28267","815","Phường 8","28267","ward"
"28270","815","Phường 6","28270","ward"
"28273","815","Phường 9","28273","ward"
"28276","815","Phường 10","28276","ward"
"28279","815","Phường Tân Long","28279","ward"
"28282","815","Xã Đạo Thạnh","28282","ward"
"28285","815","Xã Trung An","28285","ward"
"28288","815","Xã Mỹ Phong","28288","ward"
"28291","815","Xã Tân Mỹ Chánh","28291","ward"
"28567","815","Xã Phước Thạnh","28567","ward"
"28591","815","Xã Thới Sơn","28591","ward"
"28294","816","Phường 3","28294","ward"
"28297","816","Phường 2","28297","ward"
"28300","816","Phường 4","28300","ward"
"28303","816","Phường 1","28303","ward"
"28306","816","Phường 5","28306","ward"
"28309","816","Xã Long Hưng","28309","ward"
"28312","816","Xã Long Thuận","28312","ward"
"28315","816","Xã Long Chánh","28315","ward"
"28318","816","Xã Long Hòa","28318","ward"
"28708","816","Xã Bình Đông","28708","ward"
"28717","816","Xã Bình Xuân","28717","ward"
"28729","816","Xã Tân Trung","28729","ward"
"28435","817","Phường 1","28435","ward"
"28436","817","Phường 2","28436","ward"
"28437","817","Phường 3","28437","ward"
"28439","817","Phường 4","28439","ward"
"28440","817","Phường 5","28440","ward"
"28447","817","Xã Mỹ Phước Tây","28447","ward"
"28450","817","Xã Mỹ Hạnh Đông","28450","ward"
"28453","817","Xã Mỹ Hạnh Trung","28453","ward"
"28459","817","Xã Tân Phú","28459","ward"
"28462","817","Xã Tân Bình","28462","ward"
"28468","817","Xã Tân Hội","28468","ward"
"28474","817","Phường Nhị Mỹ","28474","ward"
"28477","817","Xã Nhị Quý","28477","ward"
"28480","817","Xã Thanh Hòa","28480","ward"
"28483","817","Xã Phú Quý","28483","ward"
"28486","817","Xã Long Khánh","28486","ward"
"28321","818","Thị trấn Mỹ Phước","28321","ward"
"28324","818","Xã Tân Hòa Đông","28324","ward"
"28327","818","Xã Thạnh Tân","28327","ward"
"28330","818","Xã Thạnh Mỹ","28330","ward"
"28333","818","Xã Thạnh Hoà","28333","ward"
"28336","818","Xã Phú Mỹ","28336","ward"
"28339","818","Xã Tân Hòa Thành","28339","ward"
"28342","818","Xã Hưng Thạnh","28342","ward"
"28345","818","Xã Tân Lập 1","28345","ward"
"28348","818","Xã Tân Hòa Tây","28348","ward"
"28354","818","Xã Tân Lập 2","28354","ward"
"28357","818","Xã Phước Lập","28357","ward"
"28360","819","Thị trấn Cái Bè","28360","ward"
"28363","819","Xã Hậu Mỹ Bắc B","28363","ward"
"28366","819","Xã Hậu Mỹ Bắc A","28366","ward"
"28369","819","Xã Mỹ Trung","28369","ward"
"28372","819","Xã Hậu Mỹ Trinh","28372","ward"
"28375","819","Xã Hậu Mỹ Phú","28375","ward"
"28378","819","Xã Mỹ Tân","28378","ward"
"28381","819","Xã Mỹ Lợi B","28381","ward"
"28384","819","Xã Thiện Trung","28384","ward"
"28387","819","Xã Mỹ Hội","28387","ward"
"28390","819","Xã An Cư","28390","ward"
"28393","819","Xã Hậu Thành","28393","ward"
"28396","819","Xã Mỹ Lợi A","28396","ward"
"28399","819","Xã Hòa Khánh","28399","ward"
"28402","819","Xã Thiện Trí","28402","ward"
"28405","819","Xã Mỹ Đức Đông","28405","ward"
"28408","819","Xã Mỹ Đức Tây","28408","ward"
"28411","819","Xã Đông Hòa Hiệp","28411","ward"
"28414","819","Xã An Thái Đông","28414","ward"
"28417","819","Xã Tân Hưng","28417","ward"
